AccentCity,Population,Latitude,Longitude
Rogozno,10859,52.75226,16.990493
Ropczyce,15254,50.05257,21.609053
Ruda Slaska,146189,50.307941,18.855156
Rumia,44791,54.570608,18.410544
Rybnik,142510,50.092076,18.547479
Rydultowy,21887,50.060637,18.425658
Ryki,9619,51.623966,21.933517
Rypin,16589,53.067489,19.415666
Rzeszow,158382,50.037246,22.004949
Sandomierz,25087,50.685808,21.738864
Sanok,39684,49.558958,22.202951
Sepolno Krajenskie,9223,53.452046,17.539826
Siedlce,76772,52.168215,22.277296
Siemianowice Slaskie,73121,50.304126,19.035834
Siemiatycze,15421,52.42719,22.862311
Sieradz,44436,51.6,18.75
Sierpc,18866,52.852857,19.668927
Skarzysko-Kamienna,49410,51.117238,20.895717
Skawina,23647,49.976489,19.823317
Skierniewice,49042,51.966667,20.15
Skoczow,14810,49.800892,18.787705
Skwierzyna,10051,52.593923,15.502619
Slawno,13415,54.361546,16.67801
Slubice,17567,52.355255,14.564826
Slupca,14476,52.290352,17.873101
Slupsk,98608,54.467761,17.027457
Sochaczew,38267,52.233333,20.25
Sokolka,19080,53.407154,23.502278
Sokolow Podlaski,18241,52.407477,22.251923
Solec Kujawski,15125,53.079814,18.220852
Sopot,40142,54.434676,18.57076
Sosnowiec,227295,50.272243,19.155039
Srem,30404,52.088712,17.0173
Sroda Wielkopolska,21757,52.227622,17.279907
Stalowa Wola,66495,50.551635,22.051089
Starachowice,53738,51.051914,21.088273
Stargard Szczecinski,71224,53.341761,15.052135
Starogard Gdanski,48202,53.968898,18.535355
Stary Sacz,8959,49.563247,20.63461
Staszow,15553,50.56342,21.168666
Strzegom,17004,50.959294,16.347235
Strzelce Krajenskie,9978,52.876306,15.5326
Strzelce Opolskie,20241,50.513404,18.305401
Strzelin,12394,50.783958,17.066399
Sucha Beskidzka,9801,49.733333,19.6
Suchedniow,9184,51.040683,20.829716
Sulechow,18055,52.085595,15.618175
Sulecin,10090,52.443562,15.118347
Sulejowek,18630,52.246122,21.280447
Suwalki,69222,54.099444,22.933056
Swarzedz,29010,52.414169,17.089639
Swidnica,60351,50.841705,16.479066
Swidnik,40061,51.22057,22.700337
Swidwin,16076,53.776279,15.775524
Swiebodzice,23228,50.859755,16.328198
Swiecie,25843,53.409527,18.44512
Swietochlowice,55600,50.292455,18.914684
Swinoujscie,40919,53.909148,14.240035
Sycow,10809,51.308209,17.720236
Szamotuly,18588,52.61267,16.581905
Szczecinek,38496,53.707908,16.699373
Szczecin,413658,53.439531,14.593891
Szczytno,26044,53.562589,20.987474
Szprotawa,12786,51.565553,15.536082
Sztum,10081,53.920268,19.031101
Szubin,9206,53.009925,17.738652
Szydlowiec,12128,51.224862,20.858566
Tarnobrzeg,50459,50.572007,21.684761
Tarnowskie Gory,60938,50.448546,18.851463
Tarnow,117799,50.006105,20.95527
Tczew,60133,54.092291,18.79467
Tomaszow Lubelski,20006,50.453239,23.414238
Tomaszow Mazowiecki,67197,51.538614,20.017606
Torun,208717,53.035831,18.604844
Trzcianka,16914,53.040627,16.456285
Trzebiatow,10322,54.059404,15.279377
Trzebinia,18828,50.164789,19.458169
Trzebnica,12212,51.309886,17.062849
Tuchola,13686,53.586661,17.86059
Turek,29533,52.017722,18.50559
Tychy,131696,50.137167,18.96641
Ustka,16250,54.582862,16.863289
Ustron,15637,49.721526,18.801983
Ustrzyki Dolne,9610,49.430858,22.584761
Wabrzezno,13911,53.280183,18.948288
Wadowice,19238,49.884086,19.491489
Wagrowiec,24428,52.811659,17.207376
Walbrzych,127431,50.771407,16.28432
Walcz,25971,53.277869,16.471218
Warka,11048,51.785362,21.186876
Warsaw,1651676,52.25,21
Wegorzewo,11864,54.215669,21.737202
Wegrow,12512,52.401958,22.016667
Wejherowo,44083,54.605211,18.235514
Wieliczka,18677,49.984057,20.062219
Wielun,24384,51.221009,18.566548
Wisla,11379,49.656294,18.859105
Wladyslawowo,14889,54.791759,18.403942
Wloclawek,120339,52.651435,19.072755
Wlodawa,13142,51.55,23.55
Wloszczowa,10661,50.852583,19.966843
Wodzislaw Slaski,49521,50.010983,18.455074
Wojkowice,9602,50.370433,19.061742
Wolbrom,9146,50.378801,19.765041
Wolomin,36592,52.346753,21.239244
Wolow,12276,51.339044,16.646788
Wolsztyn,13689,52.112706,16.12361
Wroclaw,634893,51.1,17.033333
Wronki,11611,52.706768,16.384391
Wrzesnia,28703,52.323234,17.569913
Wschowa,14458,51.805426,16.317381
Wysokie Mazowieckie,9203,52.917069,22.511442
Wyszkow,26628,52.596407,21.457539
Zabki,23473,52.292714,21.105392
Zabkowice Slaskie,16321,50.591954,16.818407
Zabrze,192177,50.306355,18.783333
Zagan,26251,51.615804,15.314769
Zakopane,27581,49.296247,19.956785
Zambrow,22857,52.985607,22.242249
Zamosc,66034,50.724679,23.260629
Zary,38779,51.638165,15.141717
Zawadzkie,8439,50.609916,18.477694
Zawiercie,53159,50.488242,19.431832
Zdunska Wola,44515,51.59741,18.931347
Zdzieszowice,13401,50.424206,18.123756
Zgierz,58036,51.84469,19.408752
Zgorzelec,33247,51.153659,15.008839
Ziebice,9328,50.600714,17.040233
Zielona Gora,118433,51.939345,15.505772
Zielonka,17518,52.303157,21.158459
Zlocieniec,13337,53.532862,16.011321
Zlotoryja,16612,51.123612,15.915771
Zlotow,18395,53.361739,17.045241
Znin,14008,52.853617,17.716677
Zory,63174,50.044976,18.694315
Zychlin,8844,52.244244,19.62637
Zyrardow,41179,52.055392,20.441451
Miquelon,1141,47.0975,-56.3813889
Saint-Pierre,6200,46.7666667,-56.1833333
Abrantes,13646,39.466667,-8.2
Abraveses,9319,40.681372,-7.921024
Adaufe,3850,41.58732,-8.398173
A dos Cunhados,6594,39.15237,-9.297199
Aguada de Cima,4388,40.522909,-8.427
Aguas Santas,27686,41.210607,-8.586599
Agucadoura,4520,41.431759,-8.780377
Agueda,11940,40.577205,-8.444418
Albufeira,15851,37.090205,-8.25079
Alcabideche,33315,38.73366,-9.409278
Alcacer do Sal,9198,38.373258,-8.514436
Alcains,5029,39.916415,-7.456551
Alcanede,5020,39.41501,-8.821886
Alcanena,4408,39.459005,-8.668924
Alcobaca,5051,39.552233,-8.977495
Alcochete,9705,38.755335,-8.960861
Alcoentre,3923,39.208573,-8.959531
Aldeia de Paio Pires,12179,38.616667,-9.083333
Alenquer,9626,39.053151,-9.009282
Alfena,14455,41.236709,-8.524538
Alferrarede,3654,39.483333,-8.166667
Alges,19326,38.702452,-9.22936
Alhadas,3767,40.186072,-8.790568
Alhandra,7226,38.92732,-9.00864
Alhos Vedros,13384,38.654864,-9.023682
Aljezur,4122,37.319152,-8.803305
Aljubarrota,6146,39.567155,-8.929254
Aljustrel,5334,37.877594,-8.165159
Almada,34007,38.679018,-9.156904
Almancil,9898,37.086858,-8.030738
Almargem do Bispo,8271,38.844851,-9.273155
Almeirim,11556,39.209028,-8.616426
Alpiarca,7946,39.257116,-8.581866
Alvor,5272,37.129333,-8.593104
Amadora,178856,38.759711,-9.239708
Amarante,6782,41.272711,-8.082455
Amora,52577,38.629613,-9.115569
Amor,4870,39.804039,-8.859845
Angra,12045,38.65,-27.216667
Anta,10951,41.266336,-8.628442
Antas,5569,41.736444,-8.308882
Apelacao,7181,38.813872,-9.132254
Apulia,4394,41.485125,-8.764133
Aradas,7294,40.62084,-8.641953
Arazede,5906,40.286268,-8.649989
Arcos,6725,40.447787,-8.44171
Arcozelo,13495,41.053275,-8.643261
Areosa,4626,41.717788,-8.857073
Arganil,4330,40.218261,-8.054029
Argoncilhe,8743,41.025406,-8.538849
Armacao de Pera,4030,37.102565,-8.356954
Aroes,4855,41.455533,-8.214186
Arrentela,30156,38.616667,-9.1
Arrifana,6927,40.915653,-8.496569
Arrifes,6981,37.766667,-25.7
Arruda dos Vinhos,6170,38.984106,-9.077463
Arvore,4553,41.339217,-8.718059
Atouguia da Baleia,8313,39.338145,-9.326302
Avanca,6539,40.807707,-8.5722
Aveiras de Cima,4615,39.137957,-8.899323
Aveiro,54161,40.644269,-8.645535
Aves,8506,41.370339,-8.410104
Avintes,11577,41.117471,-8.549862
Azambuja,7179,39.07029,-8.86822
Baguim do Monte,15850,41.193919,-8.541327
Baltar,4929,41.185115,-8.373437
Barcarena,11968,38.73245,-9.279998
Barcelos,19084,41.538763,-8.615053
Barreiro,51279,38.663137,-9.072395
Barrosas,5573,41.330802,-8.267735
Batalha,7910,39.660252,-8.824751
Beduido,8201,40.764271,-8.561096
Beja,23906,38.015064,-7.863227
Belas,21018,38.777212,-9.260782
Benavente,8932,38.979192,-8.807591
Benedita,8556,39.424704,-8.969961
Bobadela,8399,38.811436,-9.094115
Boliqueime,4470,37.137184,-8.1582
Bombarral,5852,39.267231,-9.157952
Borba,4586,38.80553,-7.45465
Bougado,21680,41.339792,-8.551798
Braga,121393,41.550323,-8.420052
Braganca,21468,41.805817,-6.757189
Branca,5632,40.766533,-8.482616
Brito,5051,41.458208,-8.361033
Buarcos,7865,40.166039,-8.876801
Bucelas,4614,38.901929,-9.118848
Cacilhas,6494,38.687726,-9.146626
Caldas da Rainha,26647,39.403255,-9.138387
Caldas de Vizela,10239,41.382118,-8.308902
Caldelas,5724,41.671009,-8.381475
Calendario,11357,41.403607,-8.529671
Camacha,8635,33.083333,-16.333333
Camara de Lobos,32209,32.633333,-16.966667
Camarate,20176,38.80358,-9.128085
Campanario,3987,32.65,-17.033333
Campo,8916,41.185162,-8.464927
Campo,4551,40.710857,-7.91445
Campo Maior,8235,39.017742,-7.064967
Candoso,3893,41.422053,-8.332138
Canecas,10977,38.813209,-9.226794
Canedo,6159,40.790835,-8.619333
Canelas,14247,41.083333,-8.6
Canico,11996,32.633333,-16.85
Canidelo,26430,41.124018,-8.651038
Cantanhede,7347,40.346708,-8.594195
Caparica,21167,38.666667,-9.2
Caranguejeira,5247,39.746193,-8.707398
Carcavelos,20366,38.691049,-9.322151
Carnaxide,23697,38.727064,-9.246714
Carregado,10473,39.023619,-8.976916
Cartaxo,10502,39.160221,-8.787408
Carvalhosa,4502,41.30057,-8.360803
Cascais,36436,38.69745,-9.423141
Castanheira de Pera,3331,40.007169,-8.210484
Castanheira do Ribatejo,7651,38.992978,-8.973462
Castelo Branco,33479,39.822191,-7.490869
Casteloes de Cepeda,8322,41.202648,-8.335161
Castro Daire,4744,40.898399,-7.933805
Castro Marim,5089,37.220683,-7.4435
Castro Verde,4857,37.698282,-8.085812
Cercal,3772,37.806009,-8.671531
Charneca de Caparica,23712,38.62059,-9.191492
Chaves,13066,41.740186,-7.468789
Coimbra,106580,40.205642,-8.419551
Colares,7905,38.799215,-9.44691
Coronado,8697,41.285444,-8.563196
Corroios,52517,38.645023,-9.148431
Cortegaca,4139,40.948833,-8.6213
Coruche,8775,38.959546,-8.525235
Cova da Piedade,19472,38.666667,-9.15
Covilha,17610,40.286011,-7.503961
Custoias,19406,41.1053,-7.320971
Darque,8092,41.683333,-8.766667
Eixo,5978,40.627582,-8.569224
Elvas,9904,38.881502,-7.162817
Entroncamento,19887,39.466667,-8.466667
Ericeira,7538,38.964721,-9.416724
Esmoriz,11393,40.959231,-8.626488
Espinho,9566,41.007628,-8.641251
Estombar,8590,37.145741,-8.485586
Estoril,23375,38.716086,-9.392349
Estremoz,9349,38.844316,-7.585854
Evora,45851,38.566667,-7.9
Fafe,16868,41.454227,-8.167998
Faja de Baixo,4915,37.75,-25.65
Famoes,9435,38.788041,-9.210332
Fanzeres,23916,41.170866,-8.525701
Faro,41355,37.019367,-7.932229
Fatima,11798,39.62071,-8.652367
Fazendas de Almeirim,6634,39.175527,-8.569273
Feira,16376,40.925348,-8.542769
Ferreira do Alentejo,4689,38.05,-8.033333
Ferreira,4205,41.267182,-8.344339
Ferreiras,5157,37.129265,-8.237592
Ferreiros,7870,41.35,-8.55
Fiaes,8708,40.994459,-8.52537
Figueira da Foz,12050,40.150852,-8.861786
Figueiro,4579,41.299224,-8.167793
Foz do Sousa,6315,41.09668,-8.501838
Frazao,4314,41.258657,-8.400142
Freamunde,7982,41.288348,-8.335334
Funchal,98041,32.633333,-16.9
Fundao,9725,40.140247,-7.501348
Gafanha da Encarnacao,4914,40.618058,-8.733026
Gafanha da Nazare,14840,40.636212,-8.713377
Galegos,5403,41.562679,-8.57204
Gandra,6034,41.201156,-8.433757
Gemunde,5284,41.267661,-8.645151
Godim,4919,41.171037,-7.803033
Golega,3830,39.40474,-8.48625
Gondomar,27690,41.144536,-8.532229
Grandola,10737,38.177181,-8.566746
Grijo,10907,41.02836,-8.580167
Guarda,28502,40.537328,-7.265749
Guia,4173,37.129586,-8.299625
Guifoes,9231,41.200391,-8.667194
Guimaraes,40603,41.444435,-8.296189
Gulpilhares,10660,41.082916,-8.626794
Horta,6572,38.533333,-28.633333
Ilhavo,17236,40.599896,-8.667325
Joane,7869,41.439063,-8.40846
Jovim,7067,41.111022,-8.51903
Lagoa,6301,37.135349,-8.453188
Lagoa,9239,39.05,-27.983333
Lagos,18831,37.101782,-8.674242
Lamego,10928,41.097407,-7.809907
Laranjeiro,20472,37.06831,-7.793697
Lavos,4164,40.093628,-8.828263
Lavra,9633,41.259355,-8.718489
Leca da Palmeira,17995,41.190998,-8.700268
Leca do Bailio,16103,41.214567,-8.613484
Leiria,45111,39.747724,-8.804995
Linda-a-Velha,20895,38.71446,-9.242202
Lisbon,517798,38.716667,-9.133333
Lobao,6049,40.986643,-8.485659
Lordelo,4560,41.374108,-8.380164
Lordelo,10034,41.234507,-8.402969
Lorvao,4158,40.259384,-8.316835
Loule,23109,37.137722,-8.019684
Loures,66230,38.829082,-9.168106
Lourical,5085,40.003898,-8.737363
Lourinha,9196,39.233333,-9.316667
Lourosa,9619,40.984202,-8.55142
Lousa,11444,40.111911,-8.24703
Lustosa,4686,41.340815,-8.317153
Luz,3627,37.095266,-7.703808
Macedo de Cavaleiros,6566,41.538161,-6.9611
Maceira,9831,39.688529,-8.894232
Machico,12567,32.7,-16.766667
Macieira de Cambra,4909,40.859387,-8.373383
Madalena,9617,41.216165,-8.334509
Mafra,12259,38.937933,-9.327565
Maia,36425,41.235739,-8.619897
Malveira,4747,38.93213,-9.257785
Mangualde,8894,40.604248,-7.76115
Margaride,10652,41.368292,-8.200716
Marinha Grande,28915,39.747691,-8.932284
Marinhais,5788,39.047297,-8.702358
Marinhas,6052,41.559059,-8.782972
Matosinhos,28069,41.18207,-8.689076
Meadela,9981,41.706541,-8.796279
Mealhada,4443,40.378063,-8.449912
Meinedo,4416,41.248271,-8.258068
Milharado,5935,38.947316,-9.199136
Milheiros de Poiares,4339,40.921628,-8.467883
Milheiros,4342,41.214778,-8.588372
Mira,7682,40.428924,-8.737462
Miranda do Corvo,7857,40.09318,-8.332608
Mirandela,12504,41.487385,-7.186949
Mogadouro,3935,41.335282,-6.650396
Moita,17795,38.650779,-8.990383
Moncarapacho,8545,37.088631,-7.787223
Monchique,5421,37.317748,-8.555294
Monte Gordo,4282,37.181923,-7.452252
Montemor-o-Novo,12854,38.648117,-8.214549
Monte Redondo,4463,39.899297,-8.831712
Montijo,30010,38.706747,-8.973885
Moreira de Conegos,5607,41.386797,-8.339399
Moreira,11336,41.056004,-8.389392
Moscavide,11488,38.779288,-9.102223
Moura,9360,38.140095,-7.44856
Mozelos,7229,41.866667,-8.4
Nazare,8993,39.602891,-9.068355
Negrelos,6664,41.344222,-8.350132
Nelas,4190,40.532157,-7.851525
Nogueira da Regedoura,5328,41.005301,-8.591953
Nogueira,4855,41.242456,-8.586848
Odemira,5830,37.598106,-8.638886
Odivelas,54623,38.795234,-9.187387
Oia,7118,40.542641,-8.538562
Olhao,29238,37.0286,-7.841101
Olival,5715,41.050244,-8.544163
Oliveira de Azemeis,11771,40.84101,-8.475554
Oliveira do Bairro,6239,40.514596,-8.493858
Oliveira do Douro,24406,41.124664,-8.584626
Oliveira do Hospital,4704,40.361796,-7.86014
Oliveira,6222,41.406479,-8.402734
Oliveirinha,4971,40.607146,-8.591978
Ourem,12729,39.641675,-8.591899
Ovar,18452,40.861753,-8.626014
Paco de Arcos,25974,38.69543,-9.294057
Pacos de Brandao,4637,40.975411,-8.583504
Pacos de Ferreira,6782,41.276571,-8.376174
Palmela,16934,38.569021,-8.901255
Pampilhosa,4512,40.335801,-8.427381
Pardilho,4169,40.799247,-8.625982
Parede,17212,38.692815,-9.35412
Pataias,5510,39.669776,-8.995797
Pedroso,18962,41.41103,-8.748974
Pedroucos,12553,41.193149,-8.581672
Penafiel,8065,41.208348,-8.282847
Peniche,15661,39.357486,-9.380439
Perafita,12538,41.182517,-8.254503
Pero Pinheiro,4792,38.857832,-9.323519
Perozinho,6259,41.065128,-8.585315
Peso da Regua,5048,41.164912,-7.787034
Pinhal Novo,23508,38.631057,-8.913764
Poceirao,4225,38.830946,-8.793648
Poiares,5514,40.210256,-8.257464
Pombal,17355,39.916738,-8.628474
Ponta Delgada,20056,37.733333,-25.666667
Ponta do Sol,4236,32.666667,-17.1
Ponte de Sor,11062,39.249642,-8.010086
Ponte,7040,41.470566,-8.329895
Pontevel,4435,39.14945,-8.838799
Pontinha,23249,38.767713,-9.199346
Portalegre,15581,39.297178,-7.430151
Portimao,38486,37.136636,-8.539796
Porto de Mos,6032,39.601911,-8.818389
Porto,249630,41.149606,-8.610993
Porto Salvo,13867,38.717452,-9.298333
Porto Santo,4348,33.05,-16.333333
Povoa de Lanhoso,5008,41.577713,-8.268468
Povoa de Santa Iria,28900,38.861009,-9.064528
Povoa de Santo Adriao,14897,38.8,-9.166667
Povoa de Varzim,29044,41.38344,-8.763637
Pragal,7701,38.674592,-9.169806
Praia da Vitoria,6061,38.733333,-27.066667
Quarteira,18782,37.069458,-8.10064
Queijas,8828,38.722356,-9.265932
Queluz,103398,38.756572,-9.254512
Quinta do Anjo,9124,38.56753,-8.942277
Rabo de Peixe,7681,37.8,-25.583333
Ramada,17535,38.802354,-9.192161
Real,5827,41.638822,-8.180976
Rebordosa,11490,41.224052,-8.406689
Recarei,4856,41.153559,-8.411779
Redondo,5845,38.648716,-7.547082
Refojos de Basto,5037,41.513178,-7.995172
Reguengos de Monsaraz,7217,38.425293,-7.534945
Riachos,5463,39.444725,-8.5142
Ribeira Brava,5933,32.65,-17.066667
Ribeira Grande,5198,38.516667,-28.7
Ribeirao,8735,41.360807,-8.567738
Rio de Loba,9529,40.665962,-7.877814
Rio de Mouro,54695,38.774567,-9.327595
Rio Maior,12064,39.337325,-8.939063
Rio Meao,4802,40.957752,-8.578176
Rio Tinto,49966,41.182592,-8.558109
Ronfe,4888,41.441457,-8.384116
Rosto do Cao,7880,37.75,-25.65
Sacavem,17718,38.793795,-9.104577
Salreu,4140,40.739709,-8.557195
Salvaterra de Magos,5165,39.027881,-8.793502
Samora Correia,14154,38.937093,-8.871779
Sande,7789,41.7019,-8.392465
Sandim,6449,41.035081,-8.507
Sangalhos,4516,40.486781,-8.469679
Santa Barbara de Nexe,4087,37.106191,-7.966481
Santa Catarina da Serra,4405,39.679604,-8.68679
Santa Cruz do Bispo,6230,41.225498,-8.683605
Santa Cruz,6010,32.683333,-16.8
Santa Iria de Azoia,18573,38.846288,-9.087485
Santarem,29385,39.233333,-8.683333
Santiago do Cacem,7797,38.016935,-8.69475
Santo Andre,11213,39.055316,-8.244139
Santo Andre,10601,38.054445,-8.752115
Santo Antao do Tojal,4156,38.85151,-9.13975
Santo Antonio da Charneca,11143,38.625612,-9.03043
Santo Tirso,14021,41.342567,-8.477456
Sao Bartolomeu de Messines,8381,37.260243,-8.2867
Sao Bras de Alportel,11153,37.1531,-7.887515
Sao Domingos de Rana,46717,38.701226,-9.327595
Sao Felix da Marinha,11685,41.035548,-8.622585
Sao Joao da Madeira,22079,40.900956,-8.499744
Sao Joao da Talha,18924,38.821833,-9.090787
Sao Joao de Ver,9568,40.95527,-8.551171
Sao Joao dos Montes,4772,38.939444,-9.018923
Sao Joao,6762,40.868016,-8.606716
Sao Mamede de Infesta,25939,41.200424,-8.602509
Sao Pedro da Cadeira,4452,39.069826,-9.371743
Sao Pedro da Cova,17011,41.155081,-8.504124
Sao Pedro do Sul,4080,40.75537,-8.072646
Sao Roque,5575,40.872159,-8.471487
Sao Teotonio,4936,37.512825,-8.707085
Satao,4034,40.741775,-7.732855
Seia,7082,40.415099,-7.708586
Selho,10223,41.419382,-8.345989
Senhora da Hora,28929,41.186405,-8.651721
Seroa,4040,41.265112,-8.428923
Serpa,6586,37.945811,-7.597537
Serta,5636,39.808461,-8.098829
Serzedelo,4019,41.401277,-8.368883
Serzedo,8000,41.405022,-8.229264
Sesimbra,41133,38.444513,-9.101236
Setubal,117109,38.533333,-8.9
Silvalde,7188,40.993969,-8.626079
Silveira,6942,39.111197,-9.364298
Silves,10917,37.189213,-8.438217
Sines,12791,37.956215,-8.869788
Sintra,26193,38.800971,-9.378257
Sobrado,6703,41.210406,-8.45488
Sobralinho,4453,38.917031,-9.026562
Sobreda,11145,38.649608,-9.189766
Sobreira,4219,41.523707,-7.802344
Soure,8416,40.05989,-8.626053
Souto da Carpalhosa,4130,39.845686,-8.823322
Souto,4922,40.986747,-8.622304
Tavarede,8586,40.170791,-8.845663
Tavira,13871,37.127338,-7.648609
Teixoso,4703,40.31448,-7.457594
Teloes,4675,41.310544,-8.111006
Terrugem,4693,38.706474,-9.286929
Tomar,19168,39.601987,-8.409242
Tondela,4393,40.516815,-8.080866
Torres Novas,14526,39.481143,-8.539493
Torres Vedras,24443,39.091089,-9.258602
Trafaria,5603,38.672225,-9.232679
Tramagal,3821,39.45,-8.25
Turquel,4434,39.464115,-8.977427
Unhos,10711,38.825887,-9.122307
Vagos,4529,40.555998,-8.68175
Valadares,9255,41.147368,-7.981202
Valbom,14443,41.132471,-8.564145
Vale da Amoreira,10828,39.069687,-7.69849
Valega,7005,40.836287,-8.580608
Vale,5058,41.426739,-8.481212
Valongo,21327,41.195007,-8.51027
Valpacos,4572,41.607461,-7.310876
Venda do Pinheiro,4950,38.92365,-9.231776
Vendas Novas,11248,38.677056,-8.457924
Ventosa,5215,39.12696,-9.084235
Vialonga,16087,38.870945,-9.068234
Viana do Castelo,15555,41.693234,-8.832869
Vieira de Leiria,5807,39.869451,-8.932378
Vila Cha,4295,40.866667,-8.466667
Vila do Conde,27642,41.354811,-8.743397
Vila Franca de Xira,18354,38.955249,-8.98966
Vila Franca do Campo,5035,37.716667,-25.433333
Vila Frescainha,4018,41.52779,-8.646102
Vila Nova da Telha,5848,41.071697,-8.641456
Vila Nova de Famalicao,9496,41.407967,-8.51978
Vila Nova de Gaia,70810,41.133633,-8.617421
Vila Nova de Milfontes,4393,37.723766,-8.782775
Vila Praia de ancora,4987,41.810976,-8.852548
Vilar de Andorinho,18944,41.107508,-8.596321
Vilar do Paraiso,14727,41.08974,-8.621095
Vila Real de Santo Antonio,11560,37.194999,-7.417658
Vila Real,17001,41.30062,-7.744129
Vilarinho,4177,41.359553,-8.331228
Vila Verde,4389,41.647294,-8.43715
Vila Vicosa,5484,38.777696,-7.417927
Vilela,5540,41.225112,-7.603378
Viseu,26364,40.661014,-7.909714
Vizela,4066,41.390962,-8.263888
Vizela,4066,41.365906,-8.283761
Airai,960,7.3575,134.5577778
Imeong,132,7.5275,134.5255556
Kloulklubed,531,7.0394444,134.2525
Koror,11357,7.3333333,134.4833333
Melekeok,217,7.4933333,134.6341667
Meyungs,1275,7.3519444,134.4544444
Ngaramash,135,6.9013889,134.1294444
Ngermechau,287,7.5513889,134.6330556
